image_id	id	caption
310278	8455	A young man riding a bike past a car while talking on a cell phone.
205232	662802	The large crowd stands on the beach underneath flying kites.
91495	414	Baseballs players sliding to base and jumping during the game.
464682	483510	a plate with a sandwich that has a toothpick in it.
399873	456111	A woman is cutting a sheet with scissors.
573395	562622	a group of surfers are riding waves in the ocean
241528	612999	A small sink inside of a very clean and white bathroom.
311518	574711	A small green boat in a pond outside an office building.
522380	611787	A cat sitting on top of a blue piece of luggage.
519635	96708	Smiling lady typing on laptop on high back bench and table.
249792	713393	A man wearing a red neck tie while wearing a checkered shirt.
307683	452714	A blanket that has different types of food.
26045	340081	A long line of white urinals in a public restroom.
123360	696882	A group of people walking down a walkway.
562139	146018	A lighted kitchen looks shiny clean and nice.
497067	721249	A young boy kicking a soccer ball across a field.
519691	571749	A very big truck with a bunch of stuff in the back.
366529	229780	A man in white jacket and red tie and a woman in a white headdress.
77394	799301	a couple of people that are sitting on a couch
449379	446483	Cats curled up and asleep on a bed during the day
548722	665714	A zebra in scrub land with small trees behind.
568846	58977	A man giving a little boy a hair cut.
284257	427864	A man standing in a room next to a metal and red pole.
445557	659335	A plate of donuts on a white plate rests on a counter.
421370	640747	A man on a motorcycle going down the street.
334941	434292	A woman leaning up against an outside wall using her cell phone.
167270	97775	Drawing of a surfer riding a large wave.
355123	318953	a frying pan with an egg that has a double yolk
249301	492361	Two guys are riding a motorcycle down the street.
357578	464690	A fire/rescue truck in line in traffic
78488	1359	A yellow fire hydrant in front of a bike leaning against four poles
246252	281408	Two young men are snowboarding down a hill.
523819	774748	a stop sign a white and green street sign and some trees
400489	418416	A dog and a cat are playing in a field
464283	417525	A young man and woman drink wine at a wine bar.
409016	406340	A woman's feet leave the ground as she swings her tennis racket.
10114	117909	A picture of a very nice kitchen that is white.
218310	317734	Two multicolored birds perched on a wooden branch.
342397	796216	Skier performing jump on high altitude ski slope.
561620	18315	Light from an open door shines on a simple wooden pew in a church.
466763	789786	a woman in glasses with a blow dryer
115060	502910	A golden clock in a case on display.
263178	217331	A clear glass bowl filled with fruit on a wooden table..
25529	74374	A plate of food with a sandwich and fries.
473370	361604	A laptop on a desk in a classroom.
274352	430532	A large group of women are at a dining table.
54761	299870	Three young boys sitting down with some luggage.
148282	309060	A baby in a carriage on street next to market.
87740	227157	People riding on elephants that are walking through a river.
213086	680168	A man holding an oven door open while he looks in it.
374702	601228	A man cutting up food on top of a plate.
88967	544693	A three way sign is posted on an outdoor pole.
384015	221407	Two men standing next to each other holding Wii game controllers.
214742	749831	A man that is holding a baseball bat.
52016	539899	A person standing by a building with a doughnut.
119802	657724	stuffed animals are sitting together in a street corner
2171	533755	A group of people riding boards in the ocean.
253408	472945	two people sitting down at a table near wine glasses
111435	231809	A tall building with a massive golden clock on it's face.
244197	771919	Two men next to each other on their laptops.
269020	175368	an image of zebras playing in the snow
118584	142494	some elephants in a field of grass near a tree
636	771914	A toilet seat sits on top of a hole in the ground.
302298	530783	A large and small giraffe standing in a grassy field.
166913	614007	A woman is helping another play a video game.
369185	397170	A living room has a couch, a chair, and a wood stove.
534045	598203	An old green fire hydrant sits on a grassy curb.
217039	66631	Closeup of view of the cabin and wing of a large commercial airliner.
397786	800424	some people are sitting on a bench in front of a boat
331113	748197	The meat and broccoli on the plate is covered with steak sauce.
575606	616955	a small metallic toilet in a tile bathroom
173044	428149	A very tall clock tower sitting next to a tall glass building.
19742	99116	A brown glass on the table for display art
260172	585047	A display case filled with bakes goods in front of a store.
46869	288742	A household bathroom with vanity sink, toilet and tub and shower.
319369	112752	Two women talk at a beach rental kiosk.
155270	196231	A police officer rides a motorcycle next to a beach.
119476	476119	a man talking to a group of people and standing in front of a screen
115088	80976	Tall green pine trees in back of large grassy field.
117836	546390	A pizza on top of a white plate covered in greens.
451879	475764	Baseball players in action, one person dressed in green running while the others in white are looking and reaching toward the ball.
121152	197402	A red and white bus parked under an over pass.
124636	37091	A baby cow standing in a pen next to another cow.
99515	98588	people in a store looking at old looking items on a table
136143	443352	A man wearing a red shirt is throwing a frisbee
198234	600640	Group of young adults sitting in chairs while some hold wii remotes
516342	811496	some people sitting on some benches flowers and buildings
421201	311273	Doorway view of a bathroom that includes a toilet and tub.
401816	117419	A group of three men walking horses on a paved country road.
121632	716684	A pizza is being eaten with a knife and fork.
94055	525650	Some fancy dressed folks on some horses in a crowd.
71988	699	A man in a wheelchair and another sitting on a bench that is overlooking the water.
260150	727963	A person sitting in front of a plate of pancakes.
493623	810227	A pair of high heels sitting near a vase with flowers in it.
546829	372620	A small white dog on a wooden bench.
392391	805355	Two people in a park who are playing frisbee.
89188	142627	two dogs are at a door trying to get outside
209028	145556	A small brown and white bulldog riding a skateboard.
169166	564918	A couple of people walking down a sidewalk with stars.
410019	163025	A boy does tricks on a scooter.
379014	403235	A tall sign sitting next to a traffic light at night.
540869	741053	A man riding on the back of a red motorcycle.
397211	52365	a skate park with multiple kids on skateboards
528331	739686	Two mean stand in a park, one of them wearing a baseball glove.
378311	289434	A line of ovens are on a wall in a kitchen.
173274	458678	A man wearing glasses, dress shirt and a tie is smiling in content.
194756	109729	A man driving a boat down a river next to shore.
22271	635916	People are standing in front of a building across the street from the western sign
570528	193652	A large orange cat sitting in a white glass bowl.
452891	306458	A white dog standing on top of a wooden bench.
417144	690810	A pile of fresh fruits and vegetables sitting on display.
12706	674151	A crowd of pedestrians around a French monument.
539971	506735	A black and white cat slightly opens its eyes on a red blanket in a bed.
247369	180654	A highway filled with lots of traffic next to a lush green park.
254516	681571	A baseball player holding a bat next to a dugout.
358796	742247	With their legs up on the furniture and the tv on, they sat in a living room setting of a house.
522622	355302	A group of young children running on a field.
305319	273543	A woman laying on top of a surfboard in the ocean.
19786	760551	One person standing and another bending over in the foreground.
573647	590721	A woman standing on a tennis court holding a racquet.
13465	159733	Two people doing a skateboard trick above a concrete set of stairs.
108440	570184	A train that is on a rail over a bridge.
559778	459865	there is a german sherpard sitting on the floor with a stuffed bear
394840	378412	Dude on horseback leads herd of sheep with two dogs
48143	543019	some zebras dirt tall brown grass bushes and trees
327961	704724	A couple of horses standing and laying on top of a lush green hillside.
62154	136480	A table with a piece of construction paper, scissors and sewing thread.
26185	187479	A man with a surfboard walking on the shore near an ocean.
170640	466586	A man sitting on a bed with a dog while holding a cell phone.
69391	4176	A large white public bus parked on the street.
180953	221570	A large purple and red passenger jet flying through a blue sky..
385997	399924	A living room filled with furniture and a large window.
96241	458550	there is a small black train and people looking at it
122588	213602	A wooden table topped with a computer monitor and two keyboards.
221543	745102	A clock displaying the time in a passenger bus.
143767	581405	A collection of products displayed on a bed.
452158	359219	Sheep grazing on the side of a country road
100977	678345	Two women each feeding a giraffe at their enclosure.
544334	385986	A man on a surfboard in the water.
168837	572675	A rose that is laying down on a bed.
84431	402657	A slice of pizza sitting on top of a white plate.
257557	47548	a forklift sitting in front of a factory
185698	199085	Teddy bears are on a table with pieces of cake.
539683	765932	A gray cat sitting in a white sink in a bathroom.
71618	749729	A toilet that has its seat open in a bathroom.
419560	623258	Two giraffes near a tree in the wild.
73153	350417	A person talking on a phone with a tree in the foreground.
546342	636966	Altered black and white photograph of a boy swinging a racquet
341164	559672	A man who is riding on a skateboard.
411587	191354	The man is in the water with a boat.
150024	388258	A wooden box wit clock hanging from ceiling of building.
399666	170046	A man jumping through the air catching a frisbee.
303566	768391	A bunch of boxes that have fruit inside of them.
113672	794553	Two cows are beside a group of people standing near a parking lot.
25228	409615	A woman sitting on a surfboard in the ocean.
136077	254589	Two zebra feasting on a dead animal in a dry grass field..
17365	361449	Two people on skis in snowy area next to a barn.
276381	207556	A woman in a dress laying on a bed on the dirt.
497076	367501	A man is riding an elephant down the street.
318386	530531	A plate holds dinner including green beans and potatoes.
518604	607947	A large bird sitting on top of a tree.
399628	60378	Two children looking at a steam train engine
477949	81575	An arrangement of brightly colored flowers and greenery awakens a brick wall.
99747	384711	A couple of bathrooms one with a standing toilet next to one with a sitting toilet.
495379	761932	Close up of a red fire hydrant near a sidewalk.
37109	145394	A piece of cheesecake and 2 pieces of an English muffin.
328797	424159	A kitchen with lots of dishes and appliances next to cooking utensils.
276836	170240	A white toilet with a wooden toilet seat.
321718	660757	A woman takes a dish out of the oven proudly.
539717	366111	A young man on the beach holding a plate of onion rings and a hot dog sandwich.
14439	351846	Some people in a grass field flying a kite in the sky.
310059	361590	A television playing Battlestar Galactica with pizza on a plate on the floor.
224557	584334	A plastic tray that has a sub and chips on it.
235399	124126	a white dog is sitting in the back of a truck and a mattress
262148	284571	The skateboarder is putting on a show using the picnic table as his stage.
401244	47921	a person playing frisbee on a field in sport wear
189966	718351	A kitten standing on the edge of a small table in front of a mirror with an elaborately carved wooden frame.
78490	61449	a close up of a woman next to a horse
337247	471352	Two bananas and an apple are next to an Amazon box.
472253	293032	A group of people in a conference room watching a televisions.
193704	151027	A green motel sign hanging from a fake cactus.
189168	234823	A batter at a baseball game gets ready for the pitch.
254368	411202	A man laying in bed holding a plate of food.
223764	338136	A woman brushing her teeth while wearing a towel on her head.
76416	627307	A double decker bus driving past very tall buildings.
147256	793937	A stir fry bowl of broccoli and a bowl of meatballs.
333697	463459	Two street signs on the corner of a stone wall.
100199	704372	A store bought pizza baking in the oven.
56504	512483	A group of people that are holding onto sheep.
122252	537483	a vehicle got an accident and a police officer looking
353149	497317	A very cute cat sitting on a park bench.
1398	149499	A cat rubbing up against the camera persons legs.
337143	222826	A herd of giraffe standing next to each other at a zoo.
153568	163426	A close up of a stop sign with two hand written notes taped to it.
255479	633081	Two men in wet suits carry wake boards across a sandy beach.
235200	116368	A picture of some animals eating some grass.
202572	384798	a close up of a stuffed animal on the ground
573968	273001	A person on a snowboard is standing on a rail.
152176	446127	A bike is parked alongside the lake shore.
416256	122597	A cat laying on the floor next to a keyboard.
522232	347825	a person washing a parked motorcycle on a concrete road
28903	376858	A cat is sitting on a white toilet.
116046	197110	Three men are playing a video game together.
499105	151188	A young lady learning to play tennis preparing to hit a ball
421569	350999	A brown and white dog on street next to a blue car.
264962	125419	three zebras and a gazelle drinking at a watering hole
84530	671471	A group of men sitting next to each other.
241691	97900	A giraffe standing next to a covered structure.
340209	408412	A man wearing a hat standing outside taking a picture.
236016	662204	A bedroom with a dresser, tv, and a lamp in it.
311789	467448	The black cat with white patches is sleeping on a computer keyboard.
344633	738871	a couple of people riding on the backs of brown horses.
137961	211134	Gray cat lying on a chair looking at the camera.
190788	779755	A pizza that is sitting on a table.
461256	619325	Woman stirring boiling pan of food on back burner.
526801	377291	A cluttered desk with a laptop and a computer on it.
220266	524303	a grey cat sitting by a round mirror
13175	13893	Boy in college shirt riding skateboard along curved rail.
7506	511561	A giraffe spreads its legs in order to get its head closer to the ground.
504005	671312	A pan filled with an assortment of vegetables and a wooden spoon.
496548	650140	The skier is wearing a blue snowsuit and the person behind her is wearing red.
443737	263385	An old style jet plane on a tarmac.
210081	341164	Snow skiers in line skiing down a mountain range.
573391	290065	A bear walking in the forest in the early morning
126340	117661	A young boy with a bowl haircut holding  a Nintendo Wii controller.
373333	795853	A motorcycle is parked on the beach near the ocean.
363875	789673	A man that is sitting on a moped.
236338	302962	Many elephants being paraded through an area of spectators.
65981	528861	A large train is coming down the track between a beautiful mountain.
230936	458695	A small boat in the water and a person.
101096	782155	A oool lookign stop sign by a murky bog hill
546203	290276	A person in a coat and goggles carrying a snowboard.
185201	214245	A butcher cutting up the corpse of a dead animal.
4212	11429	A cat rests on the hood of a blue car.
33441	273853	A child is pushing a loaded luggage cart.
372794	203400	A yellow and green train pulling out of a tunnel next to a red car.
314704	774027	A black and white photo of a baseball game.
527506	111981	A small plane landing in  a grassy field
64442	281538	A close up shot of horse, with it's baby in the back.
504224	756023	A young man crafting something on the lawn outside.
56684	546782	a brown donut on some white paper on a red counter
354303	560096	A large group of zebra standing in a dirt field.
457884	209365	A group of kids playing a game of baseball.
186632	402596	A flat screen TV sitting in a living room in front of a dining room table.
430762	735670	A black pen is laying on top of a red pair of scissors.
514979	621046	A very large elephant standing next to a baby elephant.
477195	692631	A pizza with pepperoni and spinach leaves by a beer.
391735	465352	A man kneeling down beside the street and a yellow building.
59547	702539	A woman holding two rainbow slices of cake.
567535	195547	Several calves graze and wander around a snowy field.
562735	217178	A cup filled with a glass at on top of a table.
222825	146649	A kitchen with a stove top oven next to a white fridge.
231828	435823	A close up view of a giraffe's face.
329337	518574	A stop sign above other signs in front of a house.
348263	729755	The child smiles while posing in a baseball uniform.
19032	787184	A guy holding a horse while a little girl pets it.
497187	770226	A view of a keyboard from up close and on the side.
247179	6868	A festival procession with decorated live elephants and uniformed people.
443689	204834	A man with his arms crossing wearing a shirt and tie.
113678	685880	A dog that is wearing a red hat.
16733	597173	A pizza next to two calzone's in boxes on a table.
422176	33570	A vase filled with flowers and greens on a shelf.
39963	810553	A bedroom contains a bed, a table with a computer, and speakers.
142472	688537	A city filled with lots of vehicles and pedestrian traffic.
451561	727265	There is a vase of flowers setting in the snow.
82449	255486	A hot dog covered in mustard and cheese sits next to french fries.
12471	444281	That small plane looks like it is ready for takeoff.
387208	708878	A woman eating a chili dog during the day.
35525	97776	Man in a restaurant kitchen preparing a meal.
170716	70162	The girl is cutting pizza in her kitchen, the melted cheese clinging  to the knife.
36810	265507	A baseball player standing next to home plate.
573823	596373	a laptop computer on a desk and a tv
380552	719120	A young woman sits on a horse on a dirt road.
57878	684666	a lady eating at a table holding up the peace sign
494800	572592	A flower hanging from the side of a banana plant.
21060	580432	The computer desk has a small pad of notes, and an mp3 player on it.
552979	15325	A cat looking inside of a door from the outside.
542035	554843	A bedroom with a bed, rug, lamp and pillows.
387470	204885	A pile of luggage sitting next to a  lamp.
284426	482102	There are cattle on the bank by the river.
244099	597588	A person riding a horse in an empty area of dried grass.
129175	115922	A group of people on a gondola underneath a bridge.
294247	520666	A passenger jet in flight in a clear blue sky.
43758	737364	a couple of sheep graze on some grass
52982	448662	A person standing next to a large elephant.
162280	39495	A small bathroom with focus on the shower curtain.
145020	520855	Donald Duck talking to Minney Mouse at Disney World at Christmas.
28540	388117	Couple wearing hats enjoy a calm elephant ride with tour guide in front
198733	597316	A guy jumping in the air on a skateboard.
122390	336444	a cat laying down stretched out near a laptop
322357	589526	A man standing on a tennis court holding a racquet.
117014	395188	A snowboarder is in the middle of a jump through the air.
391637	616467	A motor bike parked in front of a building with a cover on it
229765	98400	Three young men playing a game of frisbee on a sandy beach.
456236	435464	Some food that is laying on a white plate.
273698	549092	A stack of pan cakes sitting on top of a plate.
506707	106735	A baseball player runs into home plate during a game.
204650	468668	A large air plane smoking and parked in the snow .
237277	774420	Folded red cloth with a plate on top containing a bran muffin, small tin of cream cheese, and a butter knife, behind which are a red apple and a glass of ice water.
469046	201015	A large cat sitting on top of a bed in a cage.
479195	644619	A fire hydrant on the side of the road, it looks old.
449676	532821	A person standing on a beach flying a kite on the beach.
284043	630962	This quaint backyard has a shed and a bench
281259	695609	A young boy holding a baseball bat on top of a cement area.
295051	436520	a close up of a cat on a desk near stuffed animals
371135	610550	A woman hitting a tennis ball on a court.
89225	28516	A pole with a speed limit traffic sign posted on it.
110330	513777	a crowd of people getting on a  tour bus
503926	423241	A cluttered living room with a tree in it
480591	222070	A group of men and women playing a game on the Nintendo Wii.
18366	452680	Several buses and cars driving down a busy street.
278338	115193	A bathroom with orange and white flooring with double sinks
464312	423200	A man holding a bat while standing near home base.
204435	64379	A hazard sign on top of a crossing gate in front of a building.
301765	99777	Two street signs on a post beneath power lines.
185781	80473	A group of guys standing behind several covered tables.
203063	378811	A herd of sheep grazing in a snow covered field.
316123	269587	Children are playing soccer in a field of grass.
95295	577619	a couple of people are sitting on a boat
561311	446552	A chef holding a platter with green leaves around the edge.
1083	386717	A group of cows on a grassy field.
26982	275090	Two motorcycles parked next to each other on a lush green field.
430961	760831	A baseball player preparing to throw a pitch during a game.
185197	34366	A baby laying on a bed looking at a stuffed elephant.
192806	533662	a woman standing by the road while talking on a cell phone
209692	111785	Old fashioned red fire truck parked by itself on a street.
542511	711005	a statue of person on top of a building with a clock
107140	165558	A woman puts her fork to a plate with an omelette and toast.
579693	428094	There is a toilet in a narrow bathroom.
229948	813052	a wagon that is being pulled by some horse
19817	703577	A white toilet tin a bathroom sitting next to a sink.
294305	763236	Two clocks on top of a tower at night time.
388818	48720	A security guard standing next to a no right turn sign.
230056	703593	A flock of birds walking along a beach near water.
25743	374087	Two elephants in a dirt area next to concrete walls.
238045	371140	The three green buses are parked next to each other.
345456	629537	Passengers departing a train at a busy train station
167095	479151	A teddy bear sitting on top of an arch.
448448	275916	Two giraffes grazing on some green leaves in the field.
232610	437581	Smiling girl wearing glasses, with a cellphone up to her ear.
165012	464075	Little girl is outside ready to play with someone.
431832	317183	Batter, catcher, and umpire are ready for the pitcher to throw the ball.
474021	488064	A couple of guys playing on the nintendo wii at a gathering.
333101	453526	A young girl with a top hat on is playing with an object.
46870	298714	A motorcycle leaning on a car in street.
181499	463944	A hand is holding a cd by a laptop computer.
184121	489181	Four male subjects, young and old, that are enjoying winter sports.
555396	192659	A man wearing a shirt and tie near a forest.
357916	598095	a young man is about to throw a ball.
372718	447563	A clear vase that has some flowers in it.
473215	359923	A banana sundae sits in a dessert glass.
202231	713078	A man holding up holding an object inside of a plastic case.
524373	568025	A giraffe standing next to a palm tree on a field.
55544	709675	A bare kitchen in the midst of a paint job.
379488	674357	A person on a surf board riding a wave.
333321	601509	The sign is telling us where the train station is located.
100909	531250	A baseball player holding a bat on top of a field.
1029	713274	A large jet flying through a cloudy sky.
242934	757252	A large living room is seen in this image.
248956	12326	A young man riding a skate board while airborne.
493797	702574	A dog sitting on the side of an area where boats are docked in the water.
461838	100380	A surfer coming out of the water with his surfboard.
135972	167009	The stainless steel black and aluminum toilet is opened.
160104	280462	A table with bread and cheese and plates and knife.
278290	49334	To men in cloaks ride skateboards down the sidewalk.
328730	481273	Two men enjoy glasses of beer at a gathering.
27065	34613	A towel hangs beneath a sink in a bathroom.
445982	18390	A polar bear standing near a tree on grass
554900	662345	a close up of a toilet with tiled walls
577149	447766	there are many zebras walking on the side of this road
421681	322153	A couple of suit cases sitting on top of a wooden block.
274528	479279	A blue truck with a large poster on it's side.
395928	355873	A wooden bench sitting next to a fence near a forest.
309467	758874	Two people cross country skiing on a snow covered hill.
3217	462148	A wooden bench on the ground next to some trees.
17409	501552	A place mat is displaying an ornate glass along with a bottle of liquor.
395210	598204	"A large clock near a house is marked, ""1802""."
417742	395657	An adult skier is holding the hand of a child skier.
451919	719861	A dog sitting on to of a window sill.
413321	412793	An explorer or adventurer hikes in a remote area in challenging weather.
311913	130578	A pair of horses running through a grassy field
192362	259805	male skier sliding down a cold snowy hill surrounded by evergreen trees
315722	803659	a pizza with lots of ingredients on a table in a room lit by dark lighting
174904	378172	A Christmas ornament shaped like a donut on a Christmas tree.
73326	277296	An open refrigerator including bottles of various food.
428175	1990	A heavy old truck sits in the dirt.
168200	400548	Commercial jet airplane flying in clear blue skies.
344654	428213	There is an elephant shaped figure next to other decorations.
356920	539149	A man holding an umbrella while walking down a street.
9270	202692	A young girl eating a piece of cake off of a plate.
472821	192207	Two zebras grazing in the grass under the trees.
461973	446259	People on a platform watch a train go by
485480	737088	a man is holding a bat at a baseball game
143068	503412	Kites being used by people on a beach.
118741	233032	A woman standing on a green field flying a colorful kite.
285957	215694	A giraffe standing in a lush green field.
35705	449720	A woman rests against pillows as she uses a laptop.
272666	539968	A young boy wearing camouflage sitting in a  doorway.
357586	733324	A man with a small teddy bear peeking from a backpack.
409346	678847	two ladies filling their plates with lots of food
297372	202944	A small brown dog wearing a leash next to a bike.
145325	711776	A desk chair sitting up against a desk.
497626	765452	a made bed with four pillows and lamp on a table
505385	384020	A man is in a black and white public restroom.
473153	539224	a building with some trees surrounding it
92768	682693	A man sitting on a bench holding a wooden guitar.
546245	109620	A bed covered in pillows sitting underneath a window.
487438	112143	A cluttered bedroom with books on the bed
35498	221684	A mouse sitting on the side of a computer monitor.
176606	268989	A goat alongside a house, trying to go through the bushes
448256	286881	Three men stand next to a car with its hood open.
291983	187776	A large clock tower with two clocks mounted to it's sides.
491765	322483	A plate of fried fish over a bed of french fries with some sauce in a can.
379584	47881	Two sheep standing next to each other in a barn.
575243	693760	A person walking down a street while holding an umbrella.
263211	349915	A giraffe walking through a lush green field.
488743	203026	Cupped hands holding an orange with a green leaf attached to it.
237230	344096	A couple vases of flowers on a counter next to a bar.
203131	347427	A pizza and coffee on a tray of some sort.
567053	514347	a plane is parked on a asphalt ready to fly
176466	572198	The young girl is standing by the fire hydrant in curlers.
315191	94712	An airplane doing maneuvers with white smoke pouring out of it's back end.
462982	575159	A white toilet in a bathroom next to a  sink.
320150	88618	a man taking a picture of prizes in a claw machine game
575156	400456	A man in a white shirt has his hands on another man's shirt collar.
21483	322617	A yellow and white train traveling down train tracks.
192964	593463	A skateboarder performing a trick on an indoor ramp.
4375	249561	A crowd of skiers gathers on the top of the slopes.
4731	597299	A man holding a baby up in a kitchen.
506454	318467	A park bench that is sitting in grass under a tree.
307871	196025	A closeup of a pepperoni pizza in dark area.
128112	679485	a man that is on a snowy trail
69077	468538	A brown dog sits in the snow near a red table and black chairs.
194559	325099	A bed with several items of cloth arranged as hearts on top.
160447	631170	a couple of giraffes walk next to a stone wall
444982	134742	Two zebra grazing the grass in their enclosure.
351133	403354	A woman holding a tooth brush while wearing black.
362779	640300	The refrigerator and the stove are both made of stainless steel.
49881	679896	a couple of people on some motorcycles
38823	2733	An outdoor garden with a brick wall behind it and many plants in pots.
116825	62443	A cat leans over a desk and paws at an army knife.
343466	708978	An empty kitchen in a house with a window in the corner.
59479	604956	Lamps are the only lighting in this kitchen.
400719	635556	A group of people in a city park many are flying kites.
536321	12500	An adorable caleco cat sitting underneath a bicycle.
235788	723419	A vintage VW bus that is red and white.
32193	314947	Three giraffe standing next to two zebra on a lush green field.
220739	351165	"A green and white street sign that reads ""lincoln av e."""
32688	597367	A pair of giraffes and standing with a skyline in the background.
369849	302077	Three horse grazing on grass near a street sign.
335827	436420	A close up of a very large church with a clock.
219525	37959	a woman walking holding a pink umbrella near a train
125286	383042	A street sign sitting on top of a snow covered traffic lights.
382855	461913	A person sitting on the ground with a cell phone.
531023	802493	a bath room with a toilet and a towel rack
201163	243152	Three men sitting on motorcycles on a sidewalk.
303928	151920	a walk in shower with a seat next to a white sink.
530987	362896	A group of people riding on top of three elephants.
125983	625739	A woman dancing in front of a large mirror.
69965	575331	A man riding a wave on top of a surfboard.
211063	64637	A humming bird mid flight preparing to land on a tree
51476	116021	A series of images of pots filled with chocolate and desert.
532833	31935	A large free standing street clock with a cloudy sky.
226801	800426	A train traveling down tracks next to a bridge.
307342	266054	A group of people riding up a ski lift.
85298	348059	A little girl standing on a tennis court holding a racquet.
353551	199997	A large passenger jet flying over the top of a forest.
233553	199645	two giraffes in  field near some trees
529348	687134	Two zebras are eating grass under an umbrella.
126563	702394	A chocolate cake topped with lots of raspberries.
151662	37644	a giraffe behind a fence eating grass from a feeder
268247	490715	A vase with a flower sitting on top of a wooden table.
256743	361717	A long haired snowboarder poses standing with his board.
293794	52948	Man at street market with table full of bananas.
88432	289292	Some street signs near a road with a truck.
92332	518686	A man holding and pointing to a jumbo remote control in clear package in a store aisle.
570594	527435	A man walking with two elephants out side.
26017	220459	A traffic light next to a very tall building near a street.
213605	348998	A bus parked next to a white building with red trimming.
229270	403651	A man with a scarf is next to a suitcase.
380143	367159	Are the dogs being friendly with each other or chasing each other?
215394	451024	A cat napping inside of a large planter.
99961	118015	A boat parked in a field with long green grass.
14151	497876	skiier jumping with skis split in a v-shape over the olympic circles
105291	361790	The stop sign at the corner of North Main and Schoolhouse
313627	286774	A couple sitting on a park bench looking at the city.
174771	594546	Front end of a white vehicle in a parking lot
538891	649665	A female tennis player is on the court playing.
198724	767992	A dog that is standing on a frisbee.
352290	704492	A brown horse standing on top of a lush green hillside.
406665	761625	A man sniffing wine inside of a glass.
434930	442759	A kid eating a doughnut at a table.
296848	312173	A man in ski gear skiing on snow.
199641	80443	A dog leaping outside to catch a frisbee.
215622	222114	A beautiful woman sitting in front of a laptop computer.
52925	688820	a small cat stands on some snowy plank
58937	778752	A wooden table filled with wine glasses and a bowl of salad.
169331	322828	A person and some vehicles on a road.
476120	63047	The back of a microwave and it's plugs.
443723	633471	A black and silver computer mouse with a black background.
220670	71082	A pizza with tomatoes is on a round plate.
468018	308699	A person jumping up with a kite in their hands.
209142	461844	Green salad with broccoli and peas with fork and bowl
279343	38253	A group of fighter jets sitting on an airport tarmac.
462890	541781	A baby laying on it's back holding a toothbrush.
325027	530528	A hand is lifting up the top bread of a sub sandwich.
177258	170769	A white tray filled with plates of food next to a cat.
300303	626889	A locomotive crossing on a street with the arm down to stop traffic as the train is passing through.
389477	747020	A piece of lasagna with cheese and vegetable.
315792	512494	A big giraffe up close looking at you.
478731	685395	A man with glasses and a tie on staring.
62025	67119	An image of a hotel bathroom that is ugly.
550952	273284	A group of four surfboards laying on top of a beach.
417465	94223	An adult black bear let's his long tongue protrude.
509514	541851	A small child thats eating and watching Mickey mouse on a phone.
502663	746111	Food truck with customers ordering them with friends.
530600	447080	A group of stuffed animals piled on top of each other.
116037	174271	An baseball player is swinging at a moving ball while the catcher behind him is ready to catch it.
151651	300295	A bathroom with a row of wall mounted sinks.
153343	699847	two big stuffed bears sitting behind a chained fenced
331686	90489	an image of a group of policeman on motorcylces
432626	116922	A man standing in a room next to a man laying on the ground.
21614	689777	Mixed assortment of fish rice and vegetables with carrots.
341857	265610	Two men and a woman posing for a picture.
90707	604610	A white bowl filled with lots of green broccoli.
80357	180340	The carrot cake has white frosting and is sprinkled with walnuts.
109005	408474	An elephant and a rhinoceros stand not far from each other.
384616	163195	a red fire hydrant near a dirt road with trees in the background
341017	506779	A boy sitting on top of a truck with a bunch of goats.
555905	1241	A bedroom that looks like a hotel room includes a television and bed.
546664	120268	A man surfing the waves on an artificial wave pool.
87481	205526	A fire hydrant covered in snow on a sidewalk.
407150	221365	A pile of garbage sitting next to a trash can.
335810	83076	A plate is piled high of orange slices while a bunch of bananas sits next to it.
252716	488234	A frisbee that is laying in the grass near a tree.
67995	509400	A cat laying on top of a blanket near a wall.
528091	353162	A man with a tennis racket on a court.
375430	767917	A stack of pancakes that are sitting on a plate.
92053	614577	Three plates, spoons and glasses on a dining table
548528	568818	a parking meter standing in the cold snow
237464	221283	A group of people flying kites over a beach next to the ocean.
58522	201911	a teddy bear under tree branches and plant life with trees in the background
435707	797812	a lap top that has a wire attached to it
124013	178238	Two young girls riding on a horse together with an older girl walking next to the horse.
87493	445863	a cell phone painted on a wall near a bike
128450	569146	I am unable to see the image above.
295945	395396	A man standing with a yellow motorcycle in park
5328	549465	A white toilet sitting next to a white sink.
190648	668082	A messy and unmade bed and a red chair
139684	137601	A living room filled with furniture and a flat screen tv.
371873	202088	A table topped with donuts and a cup of coffee.
359110	447991	A broken down building with a clock that collapsed.
554291	735358	A small kitten standing in a  blue hat on top of a table.
301376	373861	A street area with a building and cars.
44952	334648	three men dressed like cowboys riding on horses
67536	715891	A computer keyboard sitting on top of a table.
359843	588592	A fire hydrant in the grass near the curb with the remnants of melting snow
347766	289890	A computer desk has two monitors, mice, keyboards, cell phone, speakers, and webcam.
342146	711554	A man sanding next to a cow in a pen.
51309	86297	Small horse standing behind a large group of horses eating.
557552	253237	Several motor scooters parked in a row on the side of a street.
530317	106837	Two air boats driving next to each other on the water
136680	200916	A woman sitting on a toilet wearing pink shoes.
25751	4207	A couple of glazed donuts on a plate.
558457	548397	A young boy standing next to a pile of green things.
384995	591780	A young boy riding skis on top of a snow covered slope.
546928	304132	A close up view of a cheesy pizza in front of a person.
92093	171010	Hundreds of people gathered around looking at motorcycles.
